,Code,Year,Nitrogen oxide (NOx),Sulphur dioxide (SO₂) emissions,Carbon monoxide (CO) emissions,Organic carbon (OC) emissions,Non-methane volatile organic compounds (NMVOC) emissions,Black carbon (BC) emissions,Ammonia (NH₃) emissions,Percentage daily smokers,TBL rate
947,TCD,1994,0.010761258566978193,0.0014266200934579438,0.27575917445482867,0.021272553738317757,0.05835564641744548,0.006176382087227414,0.06044888629283489,7.1999998,8.969934923861318
948,TCD,1995,0.011168635514018692,0.0014869842679127727,0.2839946261682243,0.022418271028037385,0.06053140965732087,0.0065540887850467295,0.06322521806853582,7.1999998,9.030363458824976
949,TCD,1996,0.011456014797507788,0.0015169242211838007,0.28642394080996886,0.02248095249221184,0.062401884735202494,0.006628330996884735,0.06563915887850466,7.1999998,9.272557875648376
950,TCD,1997,0.011836788940809969,0.0015464437694704051,0.28610954828660434,0.02257391433021807,0.06341447040498442,0.0067157811526479755,0.0684346261682243,7.1999998,9.433164356199429
951,TCD,1998,0.01216448676012461,0.0016463577102803738,0.2923810124610592,0.02307273753894081,0.06600223909657321,0.006935042834890965,0.07132226635514018,7.1999998,9.51477508721045
952,TCD,1999,0.012560433800623053,0.0017180109034267911,0.30398844236760125,0.024066165887850467,0.06934784267912773,0.007306674454828661,0.0743088785046729,7.0999999,9.652696184251324
953,TCD,2000,0.013576950934579439,0.0019390919003115263,0.3287459112149533,0.02438406152647975,0.07494018302180686,0.0074837507788162,0.0780376246105919,7.0999999,9.804783425279451
954,TCD,2001,0.014111883177570093,0.0019999158878504673,0.33456583333333334,0.02489865965732087,0.07829518691588785,0.007639732866043613,0.08208366822429906,7.0999999,10.078512657049728
955,TCD,2002,0.014717201713395637,0.0019817017912772583,0.34078792834890964,0.02555319314641745,0.08180069003115265,0.00782882554517134,0.08600584890965732,7.0999999,10.365141463860606
956,TCD,2003,0.015435478193146416,0.0020953218847352025,0.3469307788161994,0.026367488317757013,0.09275936137071651,0.008167057632398755,0.09003343457943924,7.0999999,10.637361723553912
957,TCD,2004,0.016206528037383178,0.0021872480529595015,0.35433848909657323,0.027173613707165107,0.11628502336448598,0.008543705607476635,0.09442721962616822,7.0999999,10.91293590219143
958,TCD,2005,0.017154021806853582,0.0023569830218068536,0.36417741433021805,0.02840894859813084,0.12220380841121496,0.00896053971962617,0.09917630062305295,7.0999999,11.0876319099444
959,TCD,2006,0.01791182632398754,0.002432709813084112,0.3723916199376947,0.029122188473520248,0.12200721962616821,0.009179007788161993,0.10398996884735202,7.0,11.297038173421758
960,TCD,2007,0.01873207165109034,0.002599236526479751,0.382125,0.029924683021806852,0.12311532710280373,0.009420519470404985,0.10959527258566977,7.0,11.536411255745003
961,TCD,2008,0.01948586292834891,0.002672226168224299,0.39084124610591897,0.03067339953271028,0.12357616822429905,0.009642869937694703,0.11496235202492212,7.0,11.79237751695394
962,TCD,2009,0.02029164875389408,0.002676021183800623,0.4009186370716511,0.031358605919003114,0.12445776479750778,0.009845566978193146,0.12064598909657322,7.0,12.009125036318572
963,TCD,2010,0.021185192367601247,0.0027112633956386293,0.40981235202492217,0.03085523753894081,0.12789484423676012,0.009701940031152647,0.12674014018691587,7.0,12.249701214366528
964,TCD,2011,0.022270378504672898,0.002492684112149533,0.4178578660436137,0.03007182476635514,0.13028277258566978,0.009460058411214953,0.13296843457943924,7.0,12.426417075012454
965,TCD,2012,0.02312421339563863,0.002515735825545171,0.4326508566978193,0.029420883177570092,0.133743746105919,0.009210948598130842,0.139792523364486,7.0,12.566488020342618
966,CHI,1990,,,,,,,,,
967,CHI,1991,,,,,,,,,
968,CHI,1992,,,,,,,,,
969,CHI,1993,,,,,,,,,
970,CHI,1994,,,,,,,,,
971,CHI,1995,,,,,,,,,
972,CHI,1996,,,,,,,,,
973,CHI,1997,,,,,,,,,
974,CHI,1998,,,,,,,,,
975,CHI,1999,,,,,,,,,
976,CHI,2000,,,,,,,,,
977,CHI,2001,,,,,,,,,
978,CHI,2002,,,,,,,,,
979,CHI,2003,,,,,,,,,
980,CHI,2004,,,,,,,,,
981,CHI,2005,,,,,,,,,
982,CHI,2006,,,,,,,,,
983,CHI,2007,,,,,,,,,
984,CHI,2008,,,,,,,,,
985,CHI,2009,,,,,,,,,
986,CHI,2010,,,,,,,,,
987,CHI,2011,,,,,,,,,
988,CHI,2012,,,,,,,,,
989,CHL,1990,0.26409251718505905,3.2865868205189304,1.1747678623405655,0.06227061778798142,0.2831426506368187,0.024023406584129887,0.15236779141703335,36.5,18.963987888639057
990,CHL,1991,0.26893027578239326,3.1190189490029425,1.2135472625676158,0.06648443578749351,0.2974649718449903,0.02490428809419769,0.153887849685096,36.799999,18.289032480200945
991,CHL,1992,0.28260122469151516,3.068840136767517,1.2765512316609096,0.06939251221503882,0.31290748147169223,0.02569979949429786,0.1630915749477502,37.0,17.778367198334283
992,CHL,1993,0.29699373539798235,3.071574842356848,1.3322380745087663,0.06511078352834032,0.31416994018100175,0.025740529771092854,0.16844990896390163,37.200001,17.83620017717353
993,CHL,1994,0.3169483439241606,2.9724002686910733,1.3802170338609234,0.06580157013375347,0.3364334353616837,0.026479427990968,0.18714903540793276,37.400002,17.73467266865506
994,CHL,1995,0.3472728523545445,3.0493746195635496,1.4754050767981786,0.06682490841885264,0.3516048154019791,0.027297025210401827,0.19715062230129707,37.5,18.04267332193924
995,CHL,1996,0.38692654630400464,3.139276561374222,1.5340342708210524,0.06809390465765292,0.36758757387480445,0.028160240974686068,0.2058590004225034,37.599998,18.108566554903256
996,CHL,1997,0.41923705911606585,3.1265361159798135,1.5778943088515236,0.06035696400579085,0.37850536715688704,0.026216818486491412,0.20744907625302633,37.200001,17.61308711464677
997,CHL,1998,0.4333328217966695,2.9455904461538607,1.559864191355492,0.06432065901021788,0.38403860620793756,0.026262021740170442,0.2073975748574426,36.700001,17.403921263900845
998,CHL,1999,0.4427205977580766,2.913730471359406,1.5760286727803772,0.06571542102219367,0.3925646397629104,0.025947036612516867,0.2146765048957799,36.200001,17.287306570061
999,CHL,2000,0.4054956165144783,2.683753330352699,1.5407667490973629,0.06738966870217065,0.4035498583440905,0.025742452807281317,0.21675457430433406,35.5,16.95213398542568
1000,CHL,2001,0.3687228000660052,2.4823819478118945,1.498255349307178,0.06414253348486557,0.40011849520186393,0.025446852783764132,0.2244449071190012,34.299999,17.154363199289342
1001,CHL,2002,0.3755733321319868,2.1695907214165198,1.4876697889621946,0.06513431096352366,0.4013188983004701,0.02579918369742434,0.22641392953048603,33.0,17.036243043981663
1002,CHL,2003,0.37210783311353995,2.0107686968079967,1.4743499198028855,0.06123420708906741,0.39799781215782676,0.025098680072151054,0.23530902996880873,31.9,17.11974490843305
1003,CHL,2004,0.40638709059458283,1.7737432446213997,1.4825503333375007,0.06423439483390678,0.4110681230651406,0.026377757041232255,0.24745012026725688,30.5,17.328357058866416
1004,CHL,2005,0.410912759199213,1.5890611445780956,1.4465858533798566,0.0645275983363968,0.4091906234213599,0.026964361111131204,0.24658526978995415,29.299999,17.164774688085856
1005,CHL,2006,0.42910864929212345,1.4627712316216452,1.4184334764857596,0.06644912677984328,0.4158233789132064,0.028028281543690352,0.24350001348415057,28.299999,17.069005301663655
1006,CHL,2007,0.5222137292624355,1.2296000518287349,1.440215895199322,0.06920693260993535,0.4243694231542394,0.029802421298799578,0.2497795334153266,28.1,17.04821770892767
1007,CHL,2008,0.5293126953845664,1.0316923828188571,1.4229978438791617,0.07037398544683013,0.4287796699100612,0.030771028439778386,0.24662843891044345,28.1,16.8833886916671
1008,CHL,2009,0.4974232269814442,0.8817459505442689,1.427412891612538,0.06952959533392596,0.4287133688068097,0.03038762210776595,0.24483582266595813,28.200001,17.262646062342345
1009,CHL,2010,0.48193581565006677,0.8795195798648671,1.4652661528499242,0.0641214329901264,0.4293142580994539,0.02980992828188467,0.2226293837309229,28.4,17.46694961439609
1010,CHL,2011,0.5077155705981042,0.8688139289518558,1.5184500067110773,0.0715272384490685,0.45188436777777785,0.03334867328874505,0.22951635296815084,28.5,17.39110364936721
1011,CHL,2012,0.5846671465853223,0.8029652153346514,1.6711036348413506,0.07298922208230622,0.5330547862586483,0.03495940390341876,0.24524395866141754,28.6,17.346766302300285
1012,CHN,1990,0.986564292399312,1.8450653825440895,17.891372432146984,0.2582781986730036,1.956012945796015,0.1553486528738517,1.0028508985198081,29.1,31.17682816456341
1013,CHN,1991,1.0526854161111372,1.8886262084398642,18.816123685682765,0.2589013641188127,2.062348333934612,0.15407415075891853,1.0180997495542694,29.1,31.24465775627386
1014,CHN,1992,1.1351505550065617,1.9467752105783258,19.307726172363132,0.2568152296101099,2.15477127873721,0.1546782739635782,1.0320014221552973,29.200001,31.22115118259037
1015,CHN,1993,1.2332187243476125,2.0588243167641784,20.270042194092827,0.2624888763404598,2.2925024181868565,0.16556584526741225,1.043820787518496,29.299999,31.466163956124475
1016,CHN,1994,1.2849289183776973,2.1490753376311704,20.246520163757,0.2677575957209857,2.2789300372792916,0.18045130425234893,1.0552538704060985,29.4,31.543972362075944
1017,CHN,1995,1.4172396773377225,2.322963021832198,20.79250941656018,0.2785899315482477,2.374977987940947,0.20088504162945706,1.0658232719226515,29.5,31.85285274660988
1018,CHN,1996,1.5232638950614508,2.270025400165012,20.315390785041824,0.2657233713934955,2.4480651850426596,0.1888491079616812,1.075448842561851,29.6,32.4015357356319
1019,CHN,1997,1.4871211020053476,2.2524991817361415,21.141049866515807,0.27332357342362645,2.5121499373100087,0.19392806388836895,1.082904716441509,29.299999,32.829297170516696
1020,CHN,1998,1.516236655502027,2.219316046441833,20.638973620009768,0.25887722695868315,2.487080424095962,0.17419897458205802,1.0898957746213764,28.799999,33.27499249898163
1021,CHN,1999,1.5432429182269451,2.118142661297322,20.526941010757163,0.2527549610841029,2.5078027340992772,0.16391884077369592,1.0965624552307713,28.200001,34.03421760905287
1022,CHN,2000,1.6702101450184672,2.1784157976852256,20.67878848719847,0.24620176682435907,2.5607885457579904,0.1549772559009173,1.1009515921915063,27.299999,35.31515109547414
1023,CHN,2001,1.7032747927328378,2.2684898294930096,20.28556488042381,0.24408040357466862,2.5167722993441526,0.157493818405124,1.103821762494867,26.4,36.13431104233954
1024,CHN,2002,1.8101691162231488,2.410886483923799,19.961518786672027,0.24512467794692008,2.540168637158878,0.157225291116508,1.156636566224165,25.6,37.05809149987292
1025,CHN,2003,2.061847162148561,2.805853760556734,20.829458598517974,0.24767444018754747,2.5941257958807005,0.16172096105658187,1.14604217072989,25.0,37.775436254654274
1026,CHN,2004,2.3487674910755483,3.3067831583735603,21.62518897877608,0.2507541713886852,2.713954979719829,0.16934102450482527,1.1474644361746487,24.6,38.805616314080645
1027,CHN,2005,2.5578094119998362,3.8417390518931245,22.207284013061138,0.25438693065442475,2.7728991280702355,0.17710354567081066,1.1830789771865382,24.299999,39.14809615122131
1028,CHN,2006,2.7672780085666906,3.9506810229991416,22.510087605382722,0.2575758506594945,2.794128827662183,0.18031962808396867,1.225821268601651,24.0,38.633303992549806
1029,CHN,2007,2.9143413645570906,3.9024566330713775,22.11710203032458,0.2508204451612764,2.744055970929876,0.17860230707740196,1.2308013178780493,23.799999,38.77730466909832
1030,CHN,2008,2.9605482169817936,3.684377422485845,21.01652811379276,0.2431530619894296,2.7271634152703377,0.17440788326932627,1.2540558487129017,23.799999,39.249705064116704
1031,CHN,2009,2.9390646075482505,3.451750532558796,21.196964470416894,0.24223217589727186,2.7733025337864556,0.17420142846144265,1.2557650788613144,23.9,39.77296052035491
1032,CHN,2010,2.9325454630774703,3.167094121050219,20.997101693273585,0.24296061515785788,2.928278979897466,0.17653520521797167,1.2566092778493578,24.200001,40.319467679675306
1033,CHN,2011,3.160959169206971,3.287984294531647,20.753340150469345,0.23894093966416347,3.0144815994187963,0.1749220458361987,1.2958757721399956,24.5,40.17868555170944
1034,CHN,2012,3.211487087679497,3.215025968164245,20.543953077050674,0.23490738764306737,3.1435728319657885,0.17380677876729222,1.3134215796470976,24.9,39.67839555238313
1035,COL,1990,0.3327565579154806,0.12770552222465514,1.8548694547843225,0.07296878476023648,0.5122050361287497,0.02511851981607182,0.31942369170133567,13.9,16.26089179204811
1036,COL,1991,0.3500408320560543,0.1355981344427414,1.8737273483687324,0.07141932647252025,0.5171882636303919,0.024692370483906285,0.32403640026275454,13.7,16.85013860656313
1037,COL,1992,0.35383945697394353,0.14529199912415153,1.8793525728049045,0.06427858988395008,0.5222511495511276,0.022918998029340925,0.31671926428727826,13.6,16.714584671654364
1038,COL,1993,0.3692430216772498,0.14434593387343989,1.854326954236917,0.06410845631705715,0.5296890212393256,0.022730717757827895,0.3200661791110138,13.4,16.32105792847689
1039,COL,1994,0.365171858988395,0.14135717976790016,1.7573601051018173,0.06670929713159623,0.5290430829866433,0.023840966936719946,0.3299192467703087,13.3,16.087023004111764
1040,COL,1995,0.3990868228596453,0.1547863630391942,1.9464898620538644,0.0681329888329319,0.587372542150208,0.024597679001532737,0.334683056711189,13.1,15.78722892849568
1041,COL,1996,0.3974481891832713,0.14086815852857457,1.9097709656229471,0.06777616816290782,0.5875110575870375,0.024706908692796146,0.33676636741843663,12.9,15.751712624282945
1042,COL,1997,0.3878582877162251,0.1552948018392818,1.64532060433545,0.04749481322531202,0.5473442522443618,0.019048036785636085,0.3332073045763083,12.7,14.868360259020218
1043,COL,1998,0.3767666126560105,0.14696177797241075,1.618363739873002,0.04703685044887235,0.5710224655134661,0.01855016597328662,0.34487913291000655,12.5,14.245451506692946
1044,COL,1999,0.33586662579373766,0.11987876505364571,1.5207292314429603,0.04868850273702649,0.5642364790891176,0.01795618130063499,0.34358013575651414,12.4,14.299424903053866
1045,COL,2000,0.3366641559010291,0.12789654477775345,1.50760884606963,0.04521768338077513,0.5555361506459383,0.01685135099627764,0.36246064374863146,12.3,14.070765693902068
1046,COL,2001,0.3433051543682943,0.12571291438581125,1.311445587913291,0.04364155901029122,0.5144901248084082,0.01678919115393037,0.3634330807970221,12.3,14.01376067128306
1047,COL,2002,0.3210379855485001,0.11958134442741405,1.3560516750602145,0.04353866695861616,0.5352980599956209,0.01628920779505146,0.374621589664988,12.2,15.527533330206628
1048,COL,2003,0.326347054959492,0.11499287935187212,1.337473527479746,0.04754289905846289,0.5312888110356908,0.017798315743376394,0.3798407882636304,12.1,14.308156919453126
1049,COL,2004,0.31837866433107076,0.10395031311583096,1.3541885701773593,0.04260797897963653,0.5156835559448215,0.01675358353404861,0.3822537333041384,11.9,14.167374486763077
1050,COL,2005,0.31633424129625576,0.10789106634552223,1.2947414057368076,0.04309039632143639,0.5148726078388439,0.01720810159842347,0.38442659075979857,11.7,13.42136165468443
1051,COL,2006,0.30308237354937595,0.10862027151302825,1.1626052112984453,0.04465312634114298,0.5099593255966718,0.01820046857893584,0.3755236260126998,11.4,13.49967402014942
1052,COL,2007,0.31180096343332603,0.11358126560105102,1.1317227939566454,0.046759398292095466,0.5163053207795051,0.019557128968688418,0.37548390628421285,11.2,13.019100557225933
1053,COL,2008,0.298781992555288,0.107229025618568,1.1515236260127,0.0468529888329319,0.5329091307203854,0.019468640245237572,0.3619149551127655,11.0,12.981699971974518
1054,COL,2009,0.3164958703744252,0.11824689292752355,1.1106433107072478,0.04797299583971973,0.5428409897087804,0.020048530764177796,0.39206130939347494,11.1,13.384003162194064
1055,COL,2010,0.32741256842566235,0.1374483818699365,1.0982201007225751,0.04634571053207795,0.5640864462447996,0.020058927961462667,0.4001732428289906,11.2,13.137629651092976
1056,COL,2011,0.3676218786949858,0.12849232318808845,1.1141108824173418,0.046226184366104664,0.5860667834464638,0.021899671556820672,0.3954005868184804,11.3,12.566050758493414
1057,COL,2012,0.37401399580987865,0.1281727964536832,1.0837532746869625,0.04694552078658997,0.5895874732643356,0.022693766671086975,0.3883206207806096,11.3,12.403342190448274
1058,COM,1990,0.5774998198561022,0.23919581698046485,8.80365043668339,1.1075338701781265,1.8358685588111063,0.3378893494770927,0.8152414563361673,12.9,8.269936353155915
1059,COM,1991,0.5944396903376027,0.24149738058042386,9.081208192223002,1.1467052821121224,1.92008682579645,0.34869133730121893,0.836945808122987,13.0,8.178367642786927
1060,COM,1992,0.6074639779276406,0.23494668761955473,9.076230223552304,1.1529848090421213,1.9741072431542444,0.34977830126342047,0.8559575216316473,13.1,8.409662489068252
1061,COM,1993,0.613386438775852,0.23252132499087788,9.100389814377353,1.1691428955621583,2.0248534532040545,0.3541633199266981,0.8762951351505569,13.2,8.453914231076087
1062,COM,1994,0.6328054601701331,0.23539635445058887,9.998797092811294,1.1773456357552503,2.219539422101051,0.35556581316388164,0.922957089557854,13.3,8.579712884950004
1063,COM,1995,0.6534920258538472,0.24362882059649435,10.47608778108023,1.2346462786905787,2.345972249765292,0.3740222123436295,0.9582714892594016,13.4,8.66493859351571
1064,COM,1996,0.6509691887522792,0.21768450118946353,10.787679925616459,1.2384366600815802,2.4602059375824488,0.3722142811831498,0.9914863189062192,13.5,8.653563200343916
1065,COM,1997,0.6423546269714039,0.21558683871124276,10.8325950235523,1.240951920611661,2.5186343612438202,0.373241255894229,1.012188252671106,13.4,8.593528654826072
1066,COM,1998,0.6704219554436801,0.260571915150968,11.128278517347523,1.2631063529855464,2.6341949700276674,0.38604482344851826,1.0506127006317496,13.2,8.374355109982696
1067,COM,1999,0.6816217938727055,0.27400476264163115,11.554669153551275,1.3052241377406963,2.7691998017095365,0.40164979875617424,1.0940033493967387,13.0,8.227422663952916
1068,COM,2000,0.7779954070472467,0.2857346494143686,12.597587442828715,1.3178274688695268,3.0226425661002296,0.40591699904609946,1.1140370940379194,12.9,8.309296195363773
1069,COM,2001,0.8035015319495731,0.31101500860674325,12.968127462916856,1.332404953614428,3.1784824320262315,0.41177075489925097,1.1459619720881395,12.8,8.208561659032165
1070,COM,2002,0.8273786402476155,0.30580219308721884,13.351904989287664,1.3542371398946371,3.3424587834457244,0.4178230169253656,1.1788014121717718,12.7,8.13232799332467
1071,COM,2003,0.9194733712411585,0.3222841108701439,13.908124208014732,1.3830574506098159,3.5412728553776707,0.42468076522275205,1.183664120233676,12.6,7.937198678590906
1072,COM,2004,0.9728081357466415,0.35061095034949197,14.424605115310005,1.4146850691319024,3.731675858267903,0.43524492930400654,1.2157992615763018,12.2,7.654611080812236
1073,COM,2005,0.992499967449009,0.3906785471009524,15.081552433903834,1.4680087643201774,3.985839202968118,0.45446210223634226,1.256742516547297,11.8,7.743415748685382
1074,COM,2006,1.0803169984216439,0.4038452849818584,15.478738879770392,1.4965213910046093,4.099569075648654,0.46583227918745423,1.2880305864507509,11.5,7.529275039643742
1075,COM,2007,0.9392128117544308,0.39856790740104464,15.87446320854358,1.5230246142084627,4.208396960311563,0.4735775019318224,1.3268992579325585,11.2,7.809906656420948
1076,COM,2008,0.9662163573491833,0.38398676870677384,16.341840409765265,1.5468011314297399,4.336238976537862,0.4802301830677453,1.3569325186348236,11.0,7.8747641614632
1077,COM,2009,1.0485524105327437,0.39214709621990285,16.911817285214685,1.5620037101896045,4.48393053536947,0.48522626028164295,1.3867119373249945,10.8,7.669620675899829
1078,COM,2010,1.11402736808445,0.4205165364501376,17.386507221285196,1.5272705033760348,4.625747833243816,0.4780678349387712,1.4194116138452364,10.6,7.599920008263376
1079,COM,2011,1.088935912701033,0.4268095507520746,17.731708177185574,1.4832304725796834,4.727422735873723,0.4671716289554567,1.451317308661266,10.5,7.682548058310997
1080,COM,2012,1.1170171584216437,0.41821694490814715,18.32422669617297,1.4447919999016061,4.882940731847895,0.46044942068586564,1.4826718482025183,10.4,7.740894930435267
1081,COD,1990,0.02740227390974301,0.11039133679622665,1.4905412263418711,0.05087416306304001,0.1702891004153766,0.013947082128570576,0.058564298081761806,7.9000001,15.288841799762409
1082,COD,1991,0.026660186962121406,0.05099377617427053,1.5138345999334717,0.053163544945113994,0.17517311907747157,0.014394893511766161,0.05990262531665003,7.9000001,15.165844923270487
1083,COD,1992,0.02690224235135573,0.024508290473631688,1.5615357846523885,0.05548856221693406,0.18134062587958344,0.01483018303864623,0.062370393115153994,7.9000001,14.947166597179129
1084,COD,1993,0.027426063816176658,0.010818458671306604,1.5498886074221914,0.057895226154226695,0.1867875694071288,0.015295786102368585,0.06413164538607849,7.9000001,14.598442713517048
1085,COD,1994,0.027948611004494937,0.01109550847385345,1.5374139607481896,0.060369727830232936,0.1933663843470399,0.01575564298081762,0.06626261269329511,7.9000001,14.37552582933693
1086,COD,1995,0.028341009697807118,0.010223096048378155,1.519628805131223,0.06288932814752267,0.19874140886875977,0.016260672278942026,0.06778629854234368,7.9000001,14.29993779000494
1087,COD,1996,0.028740850200011943,0.010781600607285724,1.4987616318245014,0.06502378393592795,0.20453372056327457,0.016793751439318338,0.06988389498733401,7.9000001,14.291406161420792
1088,COD,1997,0.029435889562703103,0.005388450483184497,1.4746239860801924,0.06717341333810974,0.20950459302474347,0.017330870499731327,0.07162528679750603,7.9000001,13.879318103729371
1089,COD,1998,0.029996908130975837,0.005597037776242505,1.4477793130506724,0.06943968083382376,0.21481301229071245,0.01792608855112885,0.07326522692186314,7.9000001,13.684889783572991
1090,COD,1999,0.03034957310884232,0.005634437876888173,1.4367633035660976,0.07166539153723463,0.22283891575616455,0.018486526274489736,0.07524114446065011,7.9000001,13.48016993236884
1091,COD,2000,0.029381063261772557,0.005625529455916344,1.408166159173682,0.0731397524798922,0.23005691171327924,0.018818893238828755,0.07721838830463226,7.9000001,13.245893748539553
1092,COD,2001,0.029227608471294658,0.005661913717663315,1.3821951843606868,0.0759044036744198,0.23956274575027933,0.01949321068208763,0.07918697065069982,7.9000001,12.96685740037816
1093,COD,2002,0.03028167992971862,0.0059834446406182035,1.3495724691452795,0.07859850907943332,0.24920003752889297,0.0201970927901879,0.08121171839683392,7.9000001,12.62252503861119
1094,COD,2003,0.03184170909990362,0.006480360447958514,1.3146968262497547,0.08143951024794657,0.2601676432708136,0.020947785795314006,0.0837132408757879,7.9000001,12.620931481653344
1095,COD,2004,0.03318980237626127,0.006826184505684774,1.2749562873689688,0.0844023481145996,0.2713445152375835,0.02170798086026458,0.0863306466057675,7.9000001,12.39822765742926
1096,COD,2005,0.03522790955536791,0.007417510213829397,1.2319756829832058,0.0874913512960262,0.28274434294584755,0.022523714422182987,0.08902903371629863,7.9000001,12.02273944341678
1097,COD,2006,0.03672729288742185,0.007758296870602082,1.275834378171831,0.09060470134677549,0.2927166227408033,0.023320826829746767,0.09181305067253483,7.9000001,11.7809088163919
1098,COD,2007,0.03820897196421109,0.008082680415888369,1.3195786528833278,0.09364647782810061,0.30266711018994735,0.024117328966334877,0.09461498767517038,7.9000001,11.503751746018793
1099,COD,2008,0.04019088133193453,0.009065347184906562,1.3643321136443114,0.09679345461989203,0.31276084712946617,0.024989681686753154,0.09752672654230955,7.9000001,11.520152726801935
1100,COD,2009,0.04117394002200558,0.009118972987726346,1.4088924285458406,0.09990030108407325,0.32278434533404976,0.02578479738662436,0.10048747473196694,7.9000001,11.518138812283269
1101,COD,2010,0.041927183285995755,0.009323764318552067,1.4180194979657634,0.10023724657335618,0.33131421065649974,0.025887599686121986,0.10252507185930076,7.9000001,11.55235327553178
1102,COD,2011,0.04543023037622715,0.010611745264109585,1.4889746082921795,0.10466334450670829,0.34639488071782537,0.027228211492370546,0.10639173767303806,7.9000001,11.716260440188687
1103,COD,2012,0.03882710481649224,0.008592664807280605,1.7165910971230691,0.0792537038458586,0.5613596547341846,0.020698342331738354,0.12060124271811538,8.0,11.866044890467096
1104,COG,1990,0.022352862573099416,0.008122378654970761,0.3421591812865497,0.01606279970760234,0.20973640350877196,0.008397295906432749,0.024950856725146197,8.3999996,19.134133506867112
1105,COG,1991,0.02458854970760234,0.009081994736842104,0.35347397660818713,0.016786216374269008,0.21151532163742692,0.009987573684210526,0.025609774853801167,8.3999996,18.908274500042207
1106,COG,1992,0.02300144064327485,0.007946019298245614,0.35919862573099415,0.017196100584795322,0.22248166666666666,0.01033071783625731,0.026320912280701755,8.3999996,18.83543890208001
1107,COG,1993,0.02312897076023392,0.007409643274853801,0.36650558479532164,0.017624343274853804,0.23747730994152047,0.010699968421052631,0.027021766081871342,8.3999996,18.741246197700864
1108,COG,1994,0.017798026315789476,0.0046566134502923975,0.370801216374269,0.017018748538011698,0.23002365497076022,0.009960165789473684,0.027959991228070174,8.3999996,18.95175756831117
1109,COG,1995,0.022558028362573097,0.006646018128654971,0.3815911111111111,0.0167843567251462,0.23782836257309942,0.010843549707602339,0.02865699707602339,8.3999996,19.00436609027751
1110,COG,1996,0.018891274853801168,0.005395778947368421,0.38934371345029234,0.017318188011695906,0.258131783625731,0.010734902631578946,0.029631730994152047,8.3999996,19.01558946121431
1111,COG,1997,0.016551443859649122,0.004431024853801169,0.38994999999999996,0.017552063450292397,0.2769247543859649,0.011356704678362573,0.030159166666666664,8.3999996,19.01602708270683
1112,COG,1998,0.01819787134502924,0.004324659649122807,0.413816783625731,0.017585894736842106,0.3047033040935673,0.01166002134502924,0.03121202046783626,8.5,18.47612236224769
1113,COG,1999,0.01949067134502924,0.004148875438596491,0.4210389766081871,0.016703466081871343,0.32122092105263156,0.011552003508771929,0.03206361111111111,8.5,18.16545980798496
1114,COG,2000,0.01992007894736842,0.004853465789473684,0.37429447368421054,0.012300643274853801,0.3134255555555555,0.010066444152046784,0.031123935672514622,8.5,17.61617536249694
1115,COG,2001,0.021946026315789475,0.006703321929824561,0.39327184210526317,0.013246726315789473,0.3049272514619883,0.009916237719298246,0.032197701754385966,8.5,16.978291783081364
1116,COG,2002,0.01862869590643275,0.004974098538011696,0.40634473684210526,0.014411755263157895,0.29836408187134505,0.010030646783625731,0.03351549707602339,8.6000004,16.4718619849681
1117,COG,2003,0.0225220350877193,0.008823050877192982,0.43677637426900584,0.01570695321637427,0.2923359941520468,0.010014659064327485,0.03486620175438596,8.6000004,16.404246206270066
1118,COG,2004,0.025153555555555554,0.008991923391812866,0.466079619883041,0.017046798245614034,0.30520723684210527,0.01035576432748538,0.03687837426900585,8.6000004,16.246064619319
1119,COG,2005,0.02748874269005848,0.00883251461988304,0.5011105263157895,0.0184036081871345,0.328453216374269,0.010569809941520469,0.039071505847953214,8.6999998,16.009379511193938
1120,COG,2006,0.034237365497076025,0.011641040935672513,0.6792226900584796,0.030042938596491226,0.3818599005847953,0.01392841403508772,0.04533384795321637,8.6999998,15.920897492514282
1121,COG,2007,0.03286475438596491,0.011263010233918128,0.5600265497076024,0.021239624853801167,0.32621736842105264,0.01026047514619883,0.043332643274853797,8.6999998,15.877685485874208
1122,COG,2008,0.040342956140350876,0.018751850877192982,0.5947193859649123,0.023165080409356727,0.3434169590643275,0.011384387134502924,0.04538295321637427,8.6999998,15.935914897092433
1123,COG,2009,0.04653995614035088,0.020552641520467835,0.633428216374269,0.025069786549707603,0.3803722514619883,0.012675715497076022,0.04696299415204678,8.8000002,15.98728141092911
1124,COG,2010,0.05233665789473684,0.02243744298245614,0.6734500584795322,0.027113070175438597,0.41343073099415206,0.014033537134502923,0.049020964912280696,8.6999998,16.040248214415385
1125,COG,2011,0.06087341812865497,0.025981795321637424,0.9400805847953216,0.04487618128654971,0.4458692105263158,0.01911510730994152,0.05772672514619883,8.6999998,16.178494367829934
1126,COG,2012,0.07241298830409357,0.023700254385964913,0.9652866374269007,0.04662423684210526,0.4403809064327485,0.018612194736842107,0.058888643274853804,8.6999998,16.45768127374896
1127,CRI,1990,0.6594191780821917,0.2874671037181996,2.395036594911937,0.21405373776908024,0.6199637964774951,0.06365954403131116,0.6719944031311154,10.2,11.6107660798575
1128,CRI,1991,0.7186987866927593,0.2819000782778865,2.535039530332681,0.21677416829745597,0.650008336594912,0.0650041095890411,0.7419698630136987,10.1,11.309326933500914
